gene_set_library,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2025,DNA Damage Response (GO:0006974),2/421,0.0654544957866113,0.0967588198584689,5.187218244497481,14.142432333186868,RAD51;MCM10
GO_Biological_Process_2025,Amide Biosynthetic Process (GO:0043604),1/70,0.0677515123929905,0.0990774804886743,15.187643020594964,40.88374528633187,OTC
GO_Biological_Process_2025,Response to Ionizing Radiation (GO:0010212),1/71,0.0686870333104677,0.0993769843640809,14.969924812030076,40.09237540517205,RAD51
GO_Biological_Process_2025,Telomere Maintenance (GO:0000723),1/72,0.0696216623496152,0.0996689061005017,14.758339510748703,39.32624503481652,RAD51
GO_Biological_Process_2025,Regulation of DNA Replication (GO:0006275),1/73,0.0705554002871621,0.0999534837401464,14.552631578947368,38.5842224505161,JADE2
GO_Biological_Process_2025,Regulation of Transcription Elongation by RNA Polymerase II (GO:0034243),1/79,0.0761391600452789,0.1048106886760966,13.429149797570853,34.58264664318254,MED17
GO_Biological_Process_2025,Cholesterol Homeostasis (GO:0042632),1/80,0.077066682850071,0.1048106886760966,13.258494337108594,33.982637627801715,DGAT2
GO_Biological_Process_2025,Regulation of Double-Strand Break Repair via Homologous Recombination (GO:0010569),1/80,0.077066682850071,0.1048106886760966,13.258494337108594,33.982637627801715,RAD51
GO_Biological_Process_2025,Negative Regulation of Cellular Component Organization (GO:0051129),1/80,0.077066682850071,0.1048106886760966,13.258494337108594,33.982637627801715,PON1
GO_Biological_Process_2025,Sterol Homeostasis (GO:0055092),1/81,0.0779933209779836,0.1050207094357007,13.092105263157896,33.39968978978988,DGAT2
GO_Biological_Process_2025,Organophosphate Metabolic Process (GO:0019637),1/83,0.0798439464103719,0.1064585952138293,12.771501925545572,32.28228555834262,PON1
GO_Biological_Process_2025,Chloride Transport (GO:0006821),1/90,0.0862933855050247,0.1139407808610035,11.762862211709049,28.81903981668561,PACC1
GO_Biological_Process_2025,Regulation of Double-Strand Break Repair (GO:2000779),1/91,0.0872112207421384,0.1140454425089502,11.63157894736842,28.37433281380585,RAD51
GO_Biological_Process_2025,Sensory Perception of Mechanical Stimulus (GO:0050954),1/92,0.0881281800641533,0.1141469760830939,11.50318102949682,27.94080032839929,USH2A
GO_Biological_Process_2025,Sensory Perception of Sound (GO:0007605),1/96,0.0917872740073591,0.1177648043868004,11.01662049861496,26.310792233027552,USH2A
GO_Biological_Process_2025,Sensory Perception of Light Stimulus (GO:0050953),1/101,0.0963415280618174,0.1213189612630293,10.463157894736842,24.48228086178406,USH2A
GO_Biological_Process_2025,Recombinational Repair (GO:0000725),1/101,0.0963415280618174,0.1213189612630293,10.463157894736842,24.48228086178406,RAD51
GO_Biological_Process_2025,Regulation of Cellular Response to Stress (GO:0080135),1/111,0.1053850316942243,0.1312415459865531,9.507177033492823,21.392428630708658,RAD51
GO_Biological_Process_2025,Regulation of Wnt Signaling Pathway (GO:0030111),1/112,0.1062846380154363,0.1312415459865531,9.421052631578949,21.11855678854484,DEPDC1B
GO_Biological_Process_2025,Positive Regulation of Wnt Signaling Pathway (GO:0030177),1/114,0.1080812731653967,0.1312415459865531,9.253376804843969,20.587577159291502,DEPDC1B
GO_Biological_Process_2025,Double-Strand Break Repair via Homologous Recombination (GO:0000724),1/114,0.1080812731653967,0.1312415459865531,9.253376804843969,20.587577159291502,RAD51
GO_Biological_Process_2025,Regulation of DNA Metabolic Process (GO:0051052),1/116,0.1098744767967273,0.1322383083571231,9.091533180778033,20.077893566776314,JADE2
GO_Biological_Process_2025,Mitotic Sister Chromatid Segregation (GO:0000070),1/120,0.1134506143347115,0.1353445925396558,8.784166298098187,19.117751070838278,SPDL1
GO_Biological_Process_2025,Transcription Initiation at RNA Polymerase II Promoter (GO:0006367),1/123,0.1161237558827442,0.136145093103907,8.566867989646246,18.4453131497958,MED17
GO_Biological_Process_2025,Response to Cytokine (GO:0034097),1/123,0.1161237558827442,0.136145093103907,8.566867989646246,18.4453131497958,ITIH4
GO_Biological_Process_2025,Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),1/153,0.1424373812642738,0.1655682380507799,6.865650969529086,13.380143154067955,LPAR2
GO_Biological_Process_2025,Regulation of Cellular Component Organization (GO:0051128),1/159,0.1476100199777224,0.1701268026861886,6.602931379080613,12.632606048584067,JADE2
GO_Biological_Process_2025,Regulation of Macromolecule Biosynthetic Process (GO:0010556),1/170,0.1570163016887245,0.1794472019299709,6.169729056368732,11.422671213025856,JADE2
GO_Biological_Process_2025,Double-Strand Break Repair (GO:0006302),1/176,0.1621053521282268,0.1837193990786571,5.9563909774436095,10.837705998274306,RAD51
GO_Biological_Process_2025,Neuron Differentiation (GO:0030182),1/181,0.1663239190403913,0.1869425866900265,5.789473684210527,10.385262524745686,USH2A
GO_Biological_Process_2025,Transcription by RNA Polymerase II (GO:0006366),1/200,0.182171186958547,0.2030760772652655,5.231684739486909,8.908556962758436,MED17
GO_Biological_Process_2025,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),1/202,0.1838225713143234,0.2032509731605528,5.17910447761194,8.772285712048289,LPAR2
